0
0.00580499
0.01161
0.017415
0.02322
0.0290249
0.0348299
0.0406349
0.0464399
0.0522449
0.0580499
0.0638549
0.0696599
0.0754649	185.318
0.0812698	184.997
0.0870748	185.211
0.0928798	185.425
0.0986848	185.425
0.10449	184.997
1.42222	183.613	138.671
1.42803	184.038	138.752
1.43383	185.425	138.752
1.43964	182.45	138.832
1.44544	184.038	139.153
1.45125	184.997	138.992
1.45705	185.104	138.591
1.46286	184.89	138.591
1.46866	183.932	138.591
1.47447	183.295	138.431
1.48027	181.819	138.511
1.48608	186.069	138.271
1.49188	186.176	137.873
1.49769	185.639	138.992	92.927
1.50349	184.997	139.072	92.6055
1.5093	184.677	137.158	92.659
1.5151	184.89	137.396	92.8734
1.52091	185.425	139.555	92.4452
1.52671	185.425	138.832	92.7661
1.53252	185.425	136.762	92.9807
1.53832	184.464	138.671	92.6055
1.54413	184.784	136.683	92.3385
1.54993	185.211	139.555	92.659
1.55574	185.104	136.289	92.8734
1.56154	184.89	136.132	92.8197
1.56735	184.784	138.192	92.659
1.57315	184.89	138.032	92.6055
1.57896	184.57	138.192	92.3918
1.58476	184.89	137.952	92.1786
1.59057	184.677	139.072	92.2318
1.59637	184.251	138.032	92.2851
1.60218	184.464	138.351	92.1254
1.60798	184.57	136.604	92.2318
1.61379	185.318	138.591	92.552
1.61959	185.532	138.992	93.0344
1.6254	185.211	138.912	92.7126
1.6312	186.069	136.604	92.6055
1.63701	185.211	138.032	92.4452
1.64281	184.464	138.752	92.659
1.64862	184.144	137.475	92.4452
1.65442	138.912	92.0722
1.66023	138.192	92.4452
1.66603	137.793	92.6055
1.67184	138.992	92.6055
1.67764	137.396	92.9807
1.68345	138.271	92.659
1.68925	137.634	92.4452
1.69506	139.717	92.2851
1.70086	138.671	92.7661
1.70667	138.591	92.6055	185.747
1.71247	138.351	92.1254	184.784
1.71828	137.237	91.9659	187.471
1.72408	137.873	92.3918	199.078
1.72989	138.752	92.659	197.932
1.73569	137.793	92.9807	199.309
1.7415	138.912	92.8197	189.103
1.7473	138.112	92.552	198.849
1.75311	138.511	92.2851	199.193
1.75891	138.671	92.4452	199.654
1.76472	139.555	92.9807	200	188.014
1.77052	137.555	92.8197	199.424	187.471
1.77633	137.396	92.4452	199.078	186.069
1.78213	137.079	92.1786	199.193	185.211
1.78794	139.878	93.0344	199.309	188.014
1.79374	138.431	93.142	199.193	187.471
1.79955	138.511	92.927	198.275	185.532
1.80535	137.079	93.2496	199.885	185.318
1.81116	137.634	92.019	198.504	187.039
1.81696	137.952	92.6055	200	187.039
1.82277	137.237	91.8597	198.39	184.997
1.82857	140.688	92.1254	199.309	185.104
1.83438	138.591	92.3385	197.133	186.715
1.84018	139.555	92.659	196.224	185.747
1.84599	137.634	92.7126	199.539	184.89
1.85179	136.132	92.9807	198.39	185.532
1.8576	139.233	92.6055	199.77	186.392
1.8634	140.04	93.0344	198.963	186.069
1.86921	137.475	92.3918	199.424	185.532
1.87501	138.752	92.552	198.963	185.747
1.88082	138.752	92.552	199.539	186.284
1.88662	138.431	92.6055	199.885	186.069
1.89243	138.351	92.552	198.619	185.532
1.89823	138.591	92.8734	197.019	185.961
1.90404	138.112	92.6055	193.858	185.854
1.90984	138.032	92.3918	193.299	185.211
1.91565	139.636	92.019	184.144	193.746
1.92145	144.31	92.2851	185.854	186.069
1.92726	138.511	92.3385	184.997	187.363
1.93306	138.511	92.3918	185.104	187.039
1.93887	133.484	92.552	184.357	185.747
1.94467	138.671	92.3918	185.211	186.069
1.95048	138.032	92.6055	184.677	186.931
1.95628	137.475	92.2851	185.104	186.284
1.96209	138.112	92.019	185.318	185.532
1.96789	138.192	92.1254	185.318	187.039
1.9737	137.634	92.0722	184.784
1.9795	139.394	92.8197	185.747
1.98531	140.202	92.8197	185.639
1.99111	139.394	92.7126	185.104
1.99692	136.841	92.3385	184.677
2.00272	137.634	92.659	185.425
2.00853	139.717	92.927	185.425
2.01433	138.992	92.552	184.784
2.02014	136.762	92.3385	185.211
2.02594	138.032	92.0722	185.747
2.03175	138.752	92.927	185.318
2.03755	138.032	92.659	184.89
2.04336	137.316	92.7661	185.104
2.04916	137.634	93.6815	185.747
2.05497	138.431	92.659	185.318
2.06077	138.591	92.0722	184.89
2.06658	137.158	92.7126	185.532
2.07238	137.952	92.552	185.425
2.07819	138.192	92.2851	184.997
2.08399	140.202	92.6055	185.532
2.0898	138.752	92.4452	185.747
2.0956	138.192	92.3918	185.747
2.10141	137.873	92.2318	185.211
2.10721	138.912	92.4986	185.104
2.11302	138.032	93.3035	185.532
2.11882	138.431	92.8734	184.89
2.12463	137.873	92.4452	184.997
2.13043	137.555	92.4986	185.211
2.13624	138.431	92.552	185.961
2.14204	139.394	92.659	184.997
2.14785	138.511	92.4986	184.784
2.15365	136.92	92.1254	184.89
2.15946	137.237	91.6477	184.464
2.16526	138.752	92.2851	184.89
2.17107	138.511	92.7661	185.104
2.17687	139.233	92.927	185.747
2.18268	138.192	92.4452	185.318
2.18848	137.952	92.2318	185.104
2.19429	137.873	92.2318	184.997
2.20009	139.394	92.7661	185.639
2.2059	140.202	92.552	185.532
2.2117	138.511	92.2318	185.318
2.21751	137.793	92.2851	185.211
2.22331	138.752	92.6055	184.997
2.22912	138.912	92.7126	185.211
2.23492	138.511	92.7126	185.104
2.24073	138.591	92.4452	185.318
2.24653	138.271	92.3385	185.211
2.25234	137.634	92.2851	185.211
2.25814	138.591	92.3918	184.89
2.26395	139.072	92.552	184.89
2.26975	138.511	92.4986	185.211
2.27556	138.591	92.0722	185.211
2.28136	138.112	92.1254	185.211
2.28717	138.912	92.7126	185.532
2.29297	138.992	92.8734	185.532
2.29878	138.351	92.4452	184.997
2.30458	138.192	92.1786	185.104
2.31039	138.832	92.4452	185.211
2.31619	138.671	92.4986	185.104
2.322	138.192	92.7126	185.211
2.3278	138.752	92.659	185.318
2.33361	138.351	92.4452	185.425
2.33941	138.032	92.3385	185.747
2.34522	138.671	92.552	185.104
2.35102	139.636	92.4452	186.499
2.35683	140.283	92.9807	186.715
2.36263	139.959	92.2318	185.639
2.36844	138.591	91.9659	185.211
2.37424	138.752	92.4986	185.211
2.38005	138.832	92.6055	185.318
2.38585	138.912	92.7661	185.211	137.634
2.39166	139.153	92.659	185.211	138.832
2.39746	138.912	92.552	185.425	139.555
2.40327	138.832	91.7006	183.932	138.992
2.40907	138.511	92.3918	184.464	138.271
2.41488	138.832	92.4452	184.89	139.072
2.42068	138.351	92.2318	184.677	139.233
2.42649	137.952	92.1786	184.89	139.394
2.43229	138.192	92.1786	184.997	139.072
2.4381	138.511	92.4986	184.997	138.992
2.4439	138.591	92.552	184.997	138.992
2.44971	138.431	92.1254	184.677	139.072
2.45551	138.431	92.0722	184.784	138.832
2.46132	138.832	92.2851	184.89	139.072
2.46712	138.511	91.9128	184.357	138.912
2.47293	138.271	92.4452	184.89	138.912
2.47873	92.1254	184.89	139.475
2.48454	92.0722	184.89	138.832
2.49034	91.2779	183.719	138.912
2.49615	92.2318	184.677	138.752
2.50195	92.7126	184.784	139.233
2.50776	92.659	185.425	138.912
2.51356	92.2318	185.318	138.912
2.51937	92.019	184.784	138.511
2.52517	92.3385	185.211	138.832
2.53098	92.4452	185.532	138.912
2.53678	92.3918	185.104	138.992
2.54258	92.1254	185.211	139.233
2.54839	92.2851	185.532	138.912
2.55419	92.6055	185.747	138.752
2.56	92.4986	185.318	138.992
2.5658	92.3385	185.211	138.832
2.57161	92.2318	185.425	138.591
2.57741	91.2252	184.038	138.752
2.58322	92.1254	184.997	139.233
2.58902	92.6055	185.211	138.992
2.59483	92.4986	185.532	138.832
2.60063	91.3834	184.038	138.832
2.60644	92.3385	184.89	138.752
2.61224	92.4986	185.104	138.671
2.61805	91.8597	184.464	138.431
2.62385	92.3918	184.89	138.671
2.62966	92.2318	184.57	139.153
2.63546	92.0722	185.104	138.992
2.64127	91.3834	184.357	138.591
2.64707	92.552	184.997	138.671
2.65288	92.0722	184.784	139.153
2.65868	92.1786	185.318	138.511
2.66449	92.1254	185.104	138.832
2.67029	92.3918	183.507	138.992
2.6761	93.2496	184.784	139.394
2.6819	91.2252	183.932	138.351
2.68771	91.5419	182.345	139.475
2.69351	92.2851	184.677	138.511
2.69932	92.0722	184.89	138.832
2.70512	92.019	184.57	138.912
2.71093	90.1773	181.819	137.793
2.71673	92.2318	184.997	138.192
2.72254	92.7661	185.104	139.475
2.72834	92.8197	185.211	138.992
2.73415	91.8597	183.507	138.431	241.441
2.73995	91.9128	183.719	138.832	237.842
2.74576	93.5193	186.392	138.032	234.974
2.75156	92.6055	185.104	139.314	234.161
2.75737	92.552	184.997	139.072	235.11
2.76317	90.857	183.719	138.112	234.568
2.76898	91.4362	183.613	139.233	231.873
2.77478	90.4382	185.639	135.739	230.804
2.78059	92.6055	185.747	137.714	233.486
2.78639	92.3385	185.532	139.959	234.161
2.7922	93.4114	186.499	136.92	233.486
2.798	93.1958	188.448	135.582	233.082	310.588
2.80381	92.552	185.854	143.23	230.804	312.749
2.80961	91.489	182.24	141.095	232.007	312.929
2.81542	91.2252	179.42	235.246	312.207
2.82122	91.489	182.767	234.161	311.487
2.82703	185.425	232.275	310.947
2.83283	184.251	233.351	310.947
2.83864	185.318	235.654	311.487
2.84444	184.89	230.938	311.847	471.036
2.85025	184.677	231.205	311.487	471.853
2.85605	186.823	232.678	311.667	471.853
2.86186	186.715	230.139	311.847	470.492
2.86766	184.997	233.351	311.307	470.492
2.87347	184.89	233.082	311.487	470.22
2.87927	182.978	233.486	312.207	469.949
2.88508	182.556	233.891	312.568	470.764
2.89088	183.507	232.544	312.568	470.764
2.89669	183.932	230.139	312.207	469.949
2.90249	185.318	232.275	310.768	469.135
2.9083	185.532	230.938	311.307	468.864
2.9141	184.038	229.475	312.207	469.135
2.91991	184.57	232.544	312.749	469.406
2.92571	184.784	232.544	311.847	469.949
2.93152	184.038	230.405	311.487	468.864
2.93732	184.677	232.544	312.027	468.864
2.94313	185.104	311.847	469.677
2.94893	184.997	312.207	470.22
2.95474	184.677	311.307	469.406
2.96054	184.89	311.667	469.406
2.96635	185.425	311.487	469.406
2.97215	184.89	311.847	469.406
2.97796	184.784	312.388	469.135
2.98376	184.677	310.947	468.594
2.98957	185.318	310.768	468.864
2.99537	184.784	312.929	468.864
3.00118	184.677	312.568	469.135
3.00698	185.532	311.667	468.323
3.01279	183.507	312.027	469.135
3.01859	184.464	311.847	469.135
3.0244	184.997	312.027	469.135
3.0302	184.57	312.388	468.594
3.03601	183.932	311.307	467.782
3.04181	185.104	312.568	469.135
3.04762	185.532	312.749	468.594
3.05342	184.89	312.929	468.594
3.05923	184.57	311.667	469.135
3.06503	184.57	311.487	469.677
3.07084	185.318	312.929	470.492
3.07664	183.825	312.749	469.677
3.08245	184.784	312.027	468.052
3.08825	184.677	312.207	468.594
3.09406	185.318	312.207	469.135
3.09986	185.425	313.11	468.323
3.10567	184.57	312.388	467.512
3.11147	184.89	312.568	466.972
3.11728	184.677	312.749	467.242
3.12308	184.251	311.847	469.406
3.12889	184.784	312.388	468.594
3.13469	184.784	311.487	467.512
3.1405	184.144	312.027	467.242
3.1463	185.532	312.929	469.135
3.15211	185.104	313.11	468.052
3.15791	184.997	312.749	467.242
3.16372	184.57	311.847	467.242
3.16952	184.784	312.749	468.323
3.17533	185.211	312.929	469.135
3.18113	184.784	312.388	468.594
3.18694	183.719	312.929	468.594
3.19274	184.784	313.11	467.512
3.19855	185.961	313.834	469.949
3.20435	185.211	312.929	469.677
3.21016	184.57	311.847	467.242
3.21596	184.144	311.667	466.972
3.22177	184.357	314.016	470.22
3.22757	184.677	317.664	467.782	303.67
3.23338	186.176	316.383	467.782	315.835
3.23918	186.069	312.027	468.052	312.929
3.24499	184.464	310.23	466.433	314.016
3.25079	181.085	308.265	471.036	310.768	470.764
3.2566	184.677	312.207	471.308	308.799	470.22
3.2624	184.89	313.834	467.782	310.768	472.125
3.26821	185.854	313.834	459.215	312.568	470.492
3.27401	184.57	311.847	454.991	312.749	470.22
3.27982	185.318	312.388	453.678	312.027	469.949
3.28562	184.357	312.027	455.254	310.768	469.949
3.29143	183.507	311.307	464.015	310.768	469.677
3.29723	185.532	313.11	456.307	311.847	469.677
3.30304	186.607	466.703	313.11	470.764
3.30884	185.747	465.626	311.667	470.492
3.31465	184.57	462.142	310.409	469.135
3.32045	184.677	463.479	311.127	469.677
3.32626	184.464	457.098	312.388	469.406
3.33206	184.997	464.015	311.667	469.406
3.33787	186.284	457.098	311.847	470.22
3.34367	186.607	457.891	310.947	470.22
3.34948	185.318	465.895	310.768	469.677
3.35528	185.104	468.323	310.768	469.949
3.36109	185.104	469.949	311.487	470.492
3.36689	185.318	469.406	312.207	470.492
3.3727	184.997	468.323	311.487	469.949
3.3785	185.747	467.782	311.307	469.949
3.38431	185.747	467.782	311.667	469.949
3.39011	185.211	312.207	469.949
3.39592	185.104	312.388	469.677
3.40172	185.318	310.947	469.406
3.40753	184.997	310.409	468.864
3.41333	184.784	311.127	468.864
3.41914	185.318	311.487	468.052
3.42494	182.872	312.568	468.052
3.43075	184.57	311.307	468.864
3.43655	184.997	310.768	468.864
3.44236	185.211	311.307	468.594
3.44816	186.176	311.667	468.864
3.45397	185.104	312.388	468.323
3.45977	184.357	311.127	468.594
3.46558	185.961	311.847	468.052
3.47138	185.639	310.947	468.052
3.47719	184.464	311.667	467.782
3.48299	184.784	311.667	467.512
3.4888	185.532	311.127	468.594
3.4946	184.89	311.847	468.594
3.50041	184.784	310.768	468.052
3.50621	184.997	312.027	468.052
3.51202	185.532	311.667	468.052
3.51782	184.997	311.667	468.052
3.52363	184.677	312.027	468.052
3.52943	184.784	310.768	467.782
3.53524	185.211	311.487	467.512
3.54104	184.89	312.749	467.512
3.54685	185.104	312.027	468.594
3.55265	185.747	310.768	468.323
3.55846	184.89	312.388	468.052
3.56426	185.104	312.027	468.323
3.57007	185.425	311.847	467.782
3.57587	185.211	312.749	468.594
3.58168	184.89	311.127	468.323
3.58748	185.104	312.388	468.594
3.59329	184.57	312.568	468.594
3.59909	184.89	312.568	468.864
3.6049	185.211	312.749	468.323
3.6107	184.997	310.588	468.594
3.61651	185.318	312.207	469.135
3.62231	185.532	311.667	468.323
3.62812	184.251	312.568	469.406
3.63392	185.104	313.472	468.052
3.63973	185.318	311.127	468.594
3.64553	186.284	313.11	469.135
3.65134	185.639	312.568	468.864
3.65714	184.57	311.307	470.492
3.66295	183.401	312.749	469.406	368.501
3.66875	185.318	312.388	468.594	370.208
3.67456	185.318	312.207	468.323	371.065
3.68036	186.715	314.016	470.492	371.923
3.68617	186.392	314.197	468.323	371.708
3.69197	185.211	311.847	467.242	371.279	555.648
3.69778	185.211	310.768	467.242	370.85	557.577
3.70358	182.556	314.924	469.406	370.85	557.899
3.70939	185.104	311.487	468.052	369.567	556.29
3.71519	185.639	313.653	469.135	370.636	556.611
3.721	186.176	312.749	466.703	369.994	557.255
3.7268	186.392	311.487	468.052	370.208	556.933
3.73261	185.639	313.472	469.406	370.636	557.577
3.73841	184.464	308.621	467.242	370.85	558.221
3.74422	184.997	313.472	466.433	371.065	556.933
3.75002	185.961	315.106	469.135	370.636	557.577
3.75583	185.211	307.553	467.512	370.208	556.933	770.968
3.76163	184.677	308.799	466.164	370.422	556.611	732.758
3.76744	185.639	311.307	467.242	370.85	557.255	729.38
3.77324	184.464	312.207	466.164	370.636	556.611	734.453
3.77905	184.784	310.051	464.015	370.636	555.006	736.152
3.78485	185.211	310.23	466.433	370.208	556.29	735.302
3.79066	185.318	309.872	467.782	370.85	556.611	739.989
3.79646	185.532	309.514	466.703	370.85	556.933	742.129
3.80227	185.854	310.051	467.242	370.422	555.969	740.416
3.80807	185.318	312.207	466.972	370.636	554.686	740.844
3.81388	311.847	467.512	371.065	556.611	742.987
3.81968	310.768	466.164	371.493	557.255	743.846
3.82549	309.514	465.088	370.636	556.611	739.562
3.83129	313.472	465.357	370.422	556.933	739.134
3.8371	312.749	466.703	370.636	556.933	740.416
3.8429	311.307	464.551	371.279	557.255	744.276
3.84871	309.514	466.433	370.422	557.255	743.416
3.85451	309.514	467.242	370.422	557.577	740.844
3.86032	313.291	468.323	371.065	557.255	741.701
3.86612	314.379	467.782	371.708	558.221	745.997
3.87193	310.588	467.512	371.708	556.933	741.272
3.87773	310.051	465.357	371.493	556.611	739.989
3.88354	309.335	466.164	371.065	555.648	740.416
3.88934	312.568	467.512	370.636	556.611	738.708
3.89515	311.487	466.433	369.567	556.933	748.155
3.90095	311.307	465.626	369.354	556.933	739.989
3.90676	309.693	465.626	369.781	556.611	739.989
3.91256	310.947	465.357	370.208	556.29	740.416
3.91837	309.872	466.433	370.636	555.006	740.416
3.92417	311.307	465.895	371.493	554.686	741.272
3.92998	310.23	463.479	371.279	556.933	741.272
3.93578	310.768	466.972	371.065	557.255	742.558
3.94159	311.487	466.972	370.85	557.255	742.558
3.94739	312.388	466.703	370.636	556.611	741.272
3.9532	311.487	466.164	369.994	556.611	738.708
3.959	309.156	465.357	370.85	557.255	742.558
3.96481	311.667	465.895	371.279	557.899	741.701
3.97061	310.409	466.433	371.065	556.611	740.416
3.97642	310.768	465.895	371.279	555.969	740.416
3.98222	310.947	466.433	371.493	556.933	742.558
3.98803	310.588	465.626	370.636	556.29	743.416
3.99383	311.487	467.512	372.138	556.933	742.987
3.99964	310.588	466.703	370.636	557.255	742.129
4.00544	310.409	466.433	371.493	557.255	740.416
4.01125	310.409	465.626	371.493	557.255	742.129
4.01705	310.588	466.433	371.708	557.577	741.701
4.02286	309.693	465.088	371.708	557.577	741.272
4.02866	312.207	465.357	370.636	557.255	740.416
4.03447	310.588	466.433	371.279	557.255	739.134
4.04027	310.588	465.626	371.279	556.611	740.416
4.04608	311.487	466.433	371.708	557.255	740.416
4.05188	310.768	466.433	370.208	557.255	739.134
4.05769	310.947	465.895	371.065	556.933	739.562
4.06349	310.768	466.433	370.636	555.969	741.701
4.0693	310.947	466.972	371.279	556.29	742.129
4.0751	311.307	467.242	371.493	555.969	741.272
4.08091	310.947	467.242	371.493	557.255	741.272
4.08671	311.307	468.864	371.065	557.255	739.562
4.09252	312.027	468.323	371.493	557.577	743.416
4.09832	311.847	467.242	371.065	555.648	743.416
4.10413	312.027	466.703	371.493	555.648	741.701
4.10993	311.487	466.433	371.493	556.611	744.706
4.11574	311.847	466.433	371.279	555.648	742.129
4.12154	313.11	466.972	372.568	556.29	752.924
4.12735	310.768	465.357	379.518	554.686	763.434	761.672
4.13315	308.978	467.242	378.643	554.686	781.279	750.752
4.13896	310.768	468.052	376.244	557.577	786.258	734.029
4.14476	310.23	466.164	370.422	555.648	770.522	738.281
4.15057	310.947	465.895	370.85	555.648	763.434	739.562
4.15637	312.027	466.433	370.636	557.255	772.305	740.844
4.16218	312.388	466.433	371.279	556.611	770.522	739.989
4.16798	312.568	466.972	371.279	556.611	784.444	742.987
4.17379	311.667	467.242	372.999	559.512	788.532	744.276
4.17959	313.653	467.242	371.923	556.29	784.444	740.416
4.1854	313.653	468.323	371.708	556.933	770.077	742.987
4.1912	310.051	466.164	371.708	556.933	771.859	743.416
4.19701	308.087	463.211	370.208	555.327	749.452	742.987
4.20281	314.742	467.242	368.927	554.686	762.553	739.562	949.172
4.20862	314.016	467.782	370.85	557.577	768.3	740.416	947.529
4.21442	323.217	466.972	372.353	560.159	778.575	742.129	940.984
4.22023	312.749	465.895	370.85	555.006	785.804	740.416	937.728
4.22603	314.197	466.164	368.289	552.766	798.617	739.562	933.945
4.23184	313.11	466.972	369.141	554.045	783.991	739.989	934.484
4.23764	308.978	468.323	371.065	557.899	782.182	743.416	935.024
4.24345	308.087	468.052	369.567	557.577	743.846	933.945
4.24925	310.409	468.052	371.708	556.29	743.416	933.945
4.25506	310.409	466.972	371.065	557.577	741.272	935.564
4.26086	311.307	467.242	370.636	556.29	742.129	933.945
4.26667	314.016	468.052	370.85	557.255	741.272	933.405
4.27247	306.666	467.782	370.636	557.577	742.129	935.564
4.27828	309.872	467.782	370.636	558.221	741.701	935.024
4.28408	312.388	467.512	369.994	556.611	740.844	935.024
4.28989	312.207	467.782	370.636	556.933	741.701	935.564
4.29569	310.947	467.242	370.422	556.933	742.558	935.024
4.3015	313.291	468.052	370.85	557.255	742.129	933.945
4.3073	309.335	467.782	370.636	556.933	741.272	935.024
4.31311	311.487	466.972	370.422	556.933	743.416	935.024
4.31891	314.016	466.703	370.636	558.221	742.987	935.024
4.32472	312.568	467.512	370.208	557.255	741.272	935.024
4.33052	310.23	467.242	370.636	556.933	741.701	934.484
4.33633	310.051	466.972	371.923	559.512	743.846	935.564
4.34213	311.127	466.972	370.85	559.189	742.558	936.105
4.34794	313.291	466.972	370.636	557.899	741.272	933.945
4.35374	312.027	466.703	371.065	559.189	742.129	934.484
4.35955	310.768	466.703	371.065	558.866	743.846	937.187
4.36535	311.127	467.242	371.493	556.933	743.846	936.105
4.37116	312.027	465.626	371.065	558.221	742.987	932.866
4.37696	310.768	466.433	369.994	557.255	742.129	932.866
4.38277	311.307	466.433	371.065	558.221	742.558	933.405
4.38857	311.847	465.895	371.279	558.544	743.846	932.328
