0
0.00580499
0.01161
0.017415
0.02322
0.0290249
0.0348299
0.0406349	65.5577
0.0464399	66.5881
0.0522449	65.5956
0.0580499	64.9921
0.0638549	65.5956
0.0696599	65.7473
0.0754649	65.9375
0.0812698	65.8613
0.0870748	65.6714
0.0928798	65.4064
0.0986848	65.8994
0.10449	66.5112
0.110295	66.6651
0.1161	66.2811
0.121905	65.5198
0.557279	66.0137	334.809
0.563084	66.09	334.229
0.568889	66.1664	337.332
0.574694	66.1664	336.165
0.580499	65.8233	330.772
0.586304	65.8613	330.39
0.592109	65.5198	330.581
0.597914	65.482	329.057
0.603719	65.8233	330.581
0.609524	65.9756	334.229
0.615329	66.1664	333.65
0.621134	66.1664	336.359
0.626939	65.8613	330.009
0.632744	65.8233	330.772
0.638549	65.6335	329.628
0.644354	65.7853	328.867
0.650159	65.6335	329.057
0.655964	65.6714	330.199
0.661769	65.7473	335.196
0.667574	66.2046	337.917
0.673379	66.3577	336.165
0.679184	65.9375	330.199
0.684989	65.7853	329.437
0.690794	65.6714	327.918
0.696599	65.5956	327.918
0.702404	65.6714	328.677
0.708209	65.7853	329.628
0.714014	66.0137	335.971
0.719819	66.1282	337.332
0.725624	66.1282	338.895
0.731429	65.8994	330.963
0.737234	65.8613	327.54
0.743039	65.8233	327.162
0.748844	65.7093	330.009
0.754649	65.7473	330.009
0.760454	66.1282	336.165
0.766258	66.0518	338.112
0.772063	65.4442	336.165
0.777868	65.9375	335.583
0.783673	65.7093	330.199
0.789478	65.7093	327.54
0.795283	65.7853	328.297
0.801088	65.6714	329.818
0.806893	65.7093	331.537
0.812698	65.5956	330.963
0.818503	65.5198	336.748
0.824308	66.2429	337.137
0.830113	66.09	334.229
0.835918	65.7853	330.39
0.841723	65.4442	327.162
0.847528	65.5198	327.54
0.853333	65.8994	330.772
0.859138	65.9375	332.112
0.864943	66.09	335.196
0.870748	65.3309	336.359
0.876553	65.5198	336.748
0.882358	65.8994	332.304
0.888163	65.9375	331.154
0.893968	65.7473	328.297
0.899773	65.2554	326.407
0.905578	65.2554	329.437
0.911383	65.8613	334.422
0.917188	65.6335	337.137
0.922993	65.7093	337.332
0.928798	65.5198	331.729
0.934603	65.5198	331.154
0.940408	65.6714	331.537
0.946213	65.8233	328.297
0.952018	65.9375	326.973
0.957823	65.8613	327.54
0.963628	65.8994	334.615
0.969433	65.4442	334.615
0.975238	66.0518	336.359
0.981043	65.8233	329.628
0.986848	65.6714	329.818
0.992653	65.482	330.199
0.998458	65.4064	329.818
1.00426	65.5577	327.351	524.461
1.01007	65.7853	328.487	525.978
1.01587	66.1664	335.583	525.978
1.02168	65.482	336.748	525.371
1.02748	65.4442	336.554	526.586
1.03329	65.482	329.818	523.251
1.03909	65.8233	330.199	524.765
1.0449	65.8233	329.437	525.371
1.0507	65.8613	331.537	529.331
1.05651	65.6335	329.057	529.331
1.06231	65.3686	328.867	526.586
1.06812	66.1282	336.554	527.805
1.07392	66.2429	336.943	522.345
1.07973	66.1664	336.165	524.765
1.08553	65.8613	330.39	522.949
1.09134	65.2932	326.03	519.037
1.09714	65.5198	327.729	519.937
1.10295	65.7853	328.677	522.949
1.10875	65.8233	331.346	527.5
1.11456	65.6714	330.963	526.891
1.12036	65.3686	328.677	523.553
1.12617	65.2554	335.777	530.862
1.13197	65.9375	334.422	528.414
1.13778	65.9756	332.112	518.737
1.14358	65.8613	328.108	529.637
1.14939	65.2932	325.653	529.637
1.15519	65.5956	329.437	522.044
1.161	65.8613	332.688	521.14
1.1668	66.0137	335.583	527.5
1.17261	65.9375	331.154	529.637
1.17841	65.5956	333.65	521.14
1.18422	65.4064	335.002	517.54
1.19002	65.6335	332.304	525.068
1.19583	65.482	327.351	528.109
1.20163	65.2932	321.355	524.159
1.20744	65.5198	327.729	527.5
1.21324	65.7853	332.88	525.068
1.21905	65.8994	335.196	524.765
1.22485	65.7093	332.112	523.553
1.23066	65.9375	329.628	524.461
1.23646	65.8233	329.628	523.856
1.24227	65.7473	331.92	522.345
1.24807	65.4442	329.437	521.742
1.25388	65.2554	325.277	525.068
1.25968	65.5577	328.108	519.937
1.26549	65.9756	335.389	525.978
1.27129	65.8233	337.332	524.159
1.2771	65.9756	337.137	522.949
1.2829	65.7473	329.057	528.414
1.28871	65.8613	329.247	523.856
1.29451	65.8994	330.581	525.978
1.30032	65.482	329.437	523.856
1.30612	65.482	327.351	522.949
1.31193	65.1425	326.973	522.647
1.31773	65.5956	330.009	522.647
1.32354	66.1664	334.422	527.5
1.32934	65.2932	335.196	526.586
1.33515	65.8233	330.199	523.251
1.34095	65.4064	326.595	521.441
1.34676	65.482	327.162	522.949
1.35256	65.9756	331.729	523.251
1.35837	65.5577	329.628	522.949
1.36417	65.7473	327.918	526.586
1.36998	65.7093	328.677	529.943
1.37578	66.1664	336.359	525.371
1.38159	66.0518	335.389	526.586
1.38739	65.8994	331.729	527.5
1.3932	65.4064	326.595	525.978
1.399	65.3309	325.277	527.195
1.40481	65.5198	330.009	529.331
1.41061	65.5956	334.615	526.282
1.41642	65.8613	332.304	521.742
1.42222	65.6335	329.818	523.251
1.42803	65.3686	336.748	521.742
1.43383	65.7853	335.002	522.949
1.43964	65.7473	334.615	523.251
1.44544	65.4064	327.918	532.09
1.45125	65.3686	324.152	523.251
1.45705	65.482	326.784	522.044
1.46286	66.0518	333.265	525.371
1.46866	65.9375	332.496	525.675
1.47447	65.5577	330.772	525.371
1.48027	65.7093	335.777	522.044
1.48608	66.2046	335.002	523.251
1.49188	66.09	334.809	526.586
1.49769	65.6714	329.247	530.555
1.50349	65.1425	325.089	529.025
1.5093	65.5956	325.841	529.943
1.5151	66.0137	333.843	522.949
1.52091	66.3577	335.583	521.742
1.52671	65.7093	335.389	524.765
1.53252	65.2554	329.247	522.949
1.53832	65.5198	329.247	521.14
1.54413	65.5956	332.88	522.647
1.54993	65.8233	332.688	532.397
1.55574	65.7093	327.351	528.414
1.56154	65.1801	326.218	525.675
1.56735	65.7473	329.057	525.068
1.57315	66.1282	336.748	522.044
1.57896	66.2429	336.554	526.282
1.58476	65.8233	329.437	525.068
1.59057	65.4064	327.918	526.891
1.59637	65.5956	329.437	523.856
1.60218	65.9375	332.304	528.109	285.47
1.60798	65.5198	327.162	524.159	282.517
1.61379	65.482	327.162	519.937	280.727
1.61959	65.482	327.54	523.553	276.383
1.6254	65.2178	336.554	522.949	276.383
1.6312	66.09	337.332	525.675	289.287
1.63701	65.5577	331.729	523.856	283.17
1.64281	65.7093	327.351	522.044	279.433
1.64862	65.6714	326.784	526.586	269.603
1.65442	65.7853	331.729	526.282	263.293
1.66023	65.9375	333.073	526.282	252.568
1.66603	65.4442	329.437	524.765	235.382
1.67184	65.3686	328.108	522.949	235.382
1.67764	66.0137	335.777	525.978
1.68345	65.2554	335.971	520.538
1.68925	66.2046	334.615	522.949
1.69506	65.5577	328.677	524.461
1.70086	65.5198	323.778	529.943
1.70667	65.7853	328.297	525.068
1.71247	65.8233	334.615	524.159
1.71828	65.5956	332.88	525.978
1.72408	65.7473	328.677	524.461
1.72989	65.5956	328.487	522.949
1.73569	66.1282	335.777	522.949
1.7415	65.9756	334.036	525.068
1.7473	65.2554	329.628	522.949
1.75311	65.482	323.404	522.044	288.287
1.75891	65.4442	325.089	528.72	281.539
1.76472	66.09	331.729	525.675	285.305
1.77052	66.0137	334.229	526.282	288.62
1.77633	66.1282	335.971	539.518	301.05
1.78213	65.9375	330.581	528.109	290.459
1.78794	66.2046	336.748	526.891	302.095
1.79374	66.2429	337.137	527.5	289.287
1.79955	66.0137	333.65	529.025	291.468
1.80535	65.2932	326.218	524.159	289.455
1.81116	64.9171	326.03	523.856	292.649
1.81696	65.6335	329.437	524.765	288.287
1.82277	66.1282	333.843	524.159	284.975
1.82857	66.3961	336.359	524.461	288.787
1.83438	65.6714	330.772	524.159	283.498
1.84018	65.5577	329.057	525.978	288.287
1.84599	66.0518	337.332	522.044	293.326
1.85179	66.0518	332.688	525.371	289.287
1.8576	66.0137	328.108	537.03	284.811
1.8634	65.5577	324.527	525.371
1.86921	65.6335	326.784	520.538
1.87501	66.09	336.359	528.72
1.88082	66.9739	337.332	528.109
1.88662	66.9739	329.628	528.414
1.89243	64.7299	325.841	528.109
1.89823	65.3309	329.247	524.159	194.644
1.90404	64.3942	323.03	522.044	195.658
1.90984	66.9352	332.496	527.805	195.771
1.91565	325.089	529.025	196.111
1.92145	325.277	524.461	196.906
1.92726	335.583	521.441	196.565
1.93306	334.809	520.538	196.678
1.93887	334.422	521.441	196.338
1.94467	327.729	514.856	196.338
1.95048	326.595	522.949	197.019
1.95628	329.437	521.441	196.565
1.96209	334.229	528.72	196.451	65.6335
1.96789	331.537	534.863	196.678	65.6714
1.9737	328.297	525.675	196.906	66.2811
1.9795	328.677	527.195	196.565	65.6335
1.98531	335.777	522.345	196.678	66.1282
1.99111	335.777	522.345	196.451	65.7853
1.99692	330.199	522.044	196.451	65.5198	294.344
2.00272	325.653	519.937	196.678	65.8233	283.498
2.00853	324.339	526.282	196.111	65.5577	281.377
2.01433	331.154	531.169	196.792	66.0137	290.124
2.02014	330.963	525.675	196.906	65.9375	287.787
2.02594	332.304	526.891	196.451	65.3309	290.459
2.03175	328.487	196.565	65.5577	285.8
2.03755	334.809	196.451	66.1664	284.153
2.04336	335.777	196.451	65.2554	289.12
2.04916	333.265	196.451	65.7853	290.627
2.05497	326.407	195.998	65.3686	284.975
2.06077	324.527	196.338	65.2554	289.287
2.06658	329.628	196.792	65.8613	288.953
2.07238	333.65	196.451	65.7093	289.957
2.07819	334.809	196.565	66.0137	295.537
2.08399	327.729	196.906	65.7093	284.811
2.0898	328.108	196.906	65.5956	287.621
2.0956	332.304	197.247	66.3961	289.957
2.10141	337.137	196.565	66.1282	284.975
2.10721	330.009	196.451	65.7853	288.787
2.11302	322.844	196.906	65.5198	294.004
2.11882	327.162	196.451	65.0297	283.989
2.12463	334.229	196.451	65.9756	291.468
2.13043	335.002	196.792	66.0137	285.14
2.13624	331.154	196.678	65.5956	288.787
2.14204	331.729	196.792	65.6714	287.621
2.14785	328.297	196.451	65.3309	293.495
2.15365	333.265	196.565	66.2046
2.15946	332.688	196.792	66.1282
2.16526	327.54	196.565	65.3309
2.17107	326.784	196.338	65.5198
2.17687	329.057	196.678	65.6714
2.18268	336.165	196.565	65.5956
2.18848	336.165	196.678	66.3194
2.19429	329.247	196.792	65.5577
2.20009	326.784	196.678	65.5577
2.2059	330.772	197.361	65.7473
2.2117	335.971	196.906	65.2932
2.21751	329.057	196.678	65.8994
2.22331	325.465	197.133	65.5956
2.22912	326.595	196.906	65.6714
2.23492	335.389	196.678	66.3961
2.24073	196.565	65.7473
2.24653	196.338	65.8613
2.25234	196.678	65.482	278.145
2.25814	196.678	65.3309	279.595
2.26395	196.451	65.8994	281.865
2.26975	197.019	65.8613	292.311
2.27556	197.361	65.8994	293.156
2.28136	198.963	65.8613	296.049
2.28717	198.734	65.8613	303.67
2.29297	198.39	66.2429	309.156	135.191
2.29878	198.046	65.482	295.707	133.176
2.30458	193.858	65.3309	305.959	131.343
2.31039	195.658	65.5577	316.383	130.813
2.31619	198.161	66.4344	325.465	130.964
2.322	197.818	65.8994	319.689	131.267
2.3278	197.019	65.9756	316.383	131.495
2.33361	197.019	65.7093	131.647
2.33941	195.885	65.1425	131.191
2.34522	195.885	65.9375	131.267
2.35102	196.678	65.5198	131.343
2.35683	196.678	65.7093	131.267
2.36263	197.133	65.8233	131.419
2.36844	197.019	65.4442	131.191
2.37424	196.338	65.7853	131.191
2.38005	196.565	66.1664	131.191
2.38585	195.998	65.3309	131.115
2.39166	197.133	65.8233	131.115
2.39746	197.475	65.6714	131.267
2.40327	196.906	65.5956	131.419
2.40907	197.133	66.3577	131.495
2.41488	196.565	65.3686	131.267
2.42068	196.111	65.0673	131.571
2.42649	196.792	65.2554	131.571
2.43229	196.678	65.2932	131.571
2.4381	197.019	65.7473	131.647
2.4439	197.589	65.8613	131.343
2.44971	197.247	65.6714	131.267
2.45551	197.818	65.8613	131.419
2.46132	197.019	65.6335	130.888
2.46712	197.133	65.6335	130.964
2.47293	197.475	65.8994	131.191
2.47873	197.133	65.6714	131.115
2.48454	197.818	65.9375	131.267
2.49034	197.589	65.8994	131.495
2.49615	197.133	65.6335	131.495
2.50195	197.361	65.8233	131.571
2.50776	195.885	65.4064	131.343
2.51356	196.565	65.482	131.343
2.51937	196.906	65.5577	131.419
2.52517	195.658	65.1801	131.419
2.53098	196.111	65.3309	131.343
2.53678	195.207	65.0673	131.191
2.54258	195.207	65.0673	131.191
2.54839	196.565	131.343
2.55419	195.432	131.343
2.56	197.019	131.419
2.5658	197.133	131.343
2.57161	196.338	131.267
2.57741	197.019	131.495
2.58322	195.998	131.267
2.58902	195.998	131.191
2.59483	197.475	131.419
2.60063	196.338	131.343
2.60644	197.247	131.343
2.61224	196.906	131.495
2.61805	195.432	131.571
2.62385	197.133	131.495
2.62966	196.224	131.343
2.63546	195.094	131.04
2.64127	191.632	130.888
2.64707	181.399	131.343	198.161
2.65288	189.431	131.267	198.619
2.65868	193.076	131.115	194.644
2.66449	195.094	130.964	195.545
2.67029	196.111	130.888	196.111
2.6761	131.191	196.678
2.6819	131.115	196.565
2.68771	131.267	196.678
2.69351	131.267	196.792
2.69932	131.04	196.565
2.70512	131.343	197.133
2.71093	131.495	196.906
2.71673	131.267	196.792
2.72254	131.495	197.133
2.72834	131.04	196.678
2.73415	131.115	196.678
2.73995	131.04	196.565
2.74576	130.813	196.224
2.75156	131.191	196.678
2.75737	131.115	196.451
2.76317	131.419	196.565
2.76898	131.647	196.792
2.77478	131.191	196.451
2.78059	131.267	196.338
2.78639	131.343	196.451
2.7922	131.04	196.224
2.798	131.343	196.678
2.80381	131.115	196.565
2.80961	131.343	196.792
2.81542	131.647	197.019
2.82122	131.343	196.792
2.82703	131.419	197.019
2.83283	131.191	196.792
2.83864	131.04	196.565
2.84444	131.571	196.906
2.85025	131.191	196.678
2.85605	131.267	196.678
2.86186	131.343	196.678
2.86766	131.267	196.224
2.87347	131.343	196.451
2.87927	131.191	196.111
2.88508	131.115	196.338
2.89088	131.419	196.678	590.391
2.89669	130.964	196.338	590.732
2.90249	131.495	196.792	590.391
2.9083	131.419	196.792	590.05
2.9141	131.419	196.451	589.369
2.91991	131.419	196.792	592.783
2.92571	131.267	196.678	593.125
2.93152	131.267	196.678	591.415
2.93732	131.723	197.133	591.756
2.94313	131.04	196.792	590.05
2.94893	131.419	196.792	588.688
2.95474	131.267	196.906	590.391
2.96054	131.495	196.565	588.688
2.96635	131.723	197.019	590.391
2.97215	131.191	196.792	589.028
2.97796	131.267	196.565	589.709
2.98376	131.343	196.792	590.391
2.98957	130.888	196.111	588.688
2.99537	131.191	196.451	589.709
3.00118	131.191	196.565	589.369
3.00698	131.191	196.451	589.369
3.01279	131.571	196.906	588.688
3.01859	131.267	196.792	590.391
3.0244	131.647	196.906	590.732
3.0302	131.343	197.818	592.44
3.03601	130.511	196.792	588.008
3.04181	131.419	196.451	590.391	270.539
3.04762	130.964	196.338	588.348	263.75
3.05342	130.36	195.771	590.05	263.445
3.05923	131.571	196.792	591.415	253.884
3.06503	130.813	196.792	592.783	259.818
3.07084	131.419	197.475	590.05	261.474
3.07664	132.027	197.703	591.415	263.293
3.08245	131.267	196.111	589.709	262.231
3.08825	131.04	196.224	589.028	262.079
3.09406	131.419	196.678	589.028	262.534
3.09986	131.04	196.565	590.05	261.777
3.10567	131.419	197.019	590.732	262.989
3.11147	131.267	196.565	590.732	262.989
3.11728	131.571	196.792	590.05	262.686
3.12308	131.571	197.361	589.709	263.293
3.12889	131.495	196.792	591.073	262.837
3.13469	131.799	197.247	590.391	262.837
3.1405	131.495	196.906	592.44	263.445
3.1463	131.343	196.338	591.073	262.686
3.15211	131.875	197.133	589.709	263.141
3.15791	131.343	196.451	588.008	262.837
3.16372	131.495	196.451	589.028	262.534
3.16952	131.495	196.906	590.05	263.293
3.17533	131.191	196.224	589.709	262.837
3.18113	131.419	196.565	589.709	262.989
3.18694	131.343	196.678	588.348	262.989
3.19274	131.419	196.678	262.686
3.19855	131.495	197.019	262.686
3.20435	131.04	196.565	262.382
3.21016	131.267	196.678	262.079
3.21596	131.267	197.247	262.231
3.22177	131.115	196.678	261.777
3.22757	131.267	196.906	262.231
3.23338	131.04	196.565	262.079
3.23918	131.191	196.565	262.534
3.24499	131.419	196.792	262.989
3.25079	131.191	196.565	262.686
3.2566	131.495	196.565	262.989
3.2624	131.419	196.792	262.686
3.26821	131.191	196.565	262.686
3.27401	131.343	197.019	262.534
3.27982	131.115	196.451	262.382
3.28562	131.191	196.338	262.079
3.29143	131.267	196.678	262.382
3.29723	130.964	196.224	262.231
3.30304	131.191	196.906	262.534
3.30884	131.115	196.792	262.534
3.31465	131.191	196.565	261.928
3.32045	131.495	197.019	262.686
3.32626	131.115	196.678	262.837
3.33206	131.343	197.019	262.837
3.33787	131.419	197.019	263.293
3.34367	131.191	196.565	262.686
3.34948	131.495	197.019	262.837
3.35528	131.191	196.565	262.989
3.36109	131.191	196.451	262.382
3.36689	131.419	197.019	262.837
3.3727	131.191	196.792	262.686
3.3785	131.495	196.906	262.534
3.38431	131.419	196.792	262.382
3.39011	131.267	196.451	262.534
3.39592	131.267	196.565	262.382
3.40172	130.888	196.224	261.777
3.40753	131.04	196.451	261.777
3.41333	131.191	196.678	262.534
3.41914	130.662	195.207	262.231
3.42494	131.343	196.224	263.293	416.747
3.43075	131.115	193.635	262.534	419.888
3.43655	131.723	194.307	263.902	421.345
3.44236	131.647	195.998	264.36	392.675
3.44816	131.267	196.792	263.445	392.902
3.45397	131.419	196.565	262.837	393.356
3.45977	131.191	196.338	262.534	393.811
3.46558	131.04	196.451	262.382	393.584
3.47138	131.343	197.019	262.534	393.356
3.47719	131.343	196.906	262.534	393.584
3.48299	131.343	196.906	262.686	393.356
3.4888	131.267	196.678	261.777	393.129
3.4946	130.964	196.224	262.231	393.584
3.50041	131.267	196.678	262.534	393.584
3.50621	131.115	196.451	262.231	392.902
3.51202	130.964	196.451	262.231	392.675
3.51782	131.115	196.678	261.928	392.675
3.52363	130.888	196.224	261.928	392.902
3.52943	131.115	196.451	262.231	392.902
3.53524	131.191	196.565	262.079	393.129
3.54104	130.964	196.565	262.382	393.129
3.54685	131.191	196.792	262.382	393.129
3.55265	131.191	196.678	262.231	392.902
3.55846	131.191	196.565	262.079	393.356
3.56426	131.419	196.792	262.231	393.584
3.57007	131.191	196.678	262.686	393.356
3.57587	131.343	197.019	262.686	393.811
3.58168	131.267	196.906	262.382	393.356
3.58748	131.04	196.565	262.534	393.584
3.59329	131.191	196.906	262.382	393.356
3.59909	131.04	196.338	262.231	392.449
3.6049	130.964	196.338	262.382	392.222
3.6107	130.964	196.338	262.079	392.449
3.61651	130.813	196.224	261.928	392.902
3.62231	131.115	196.451	262.382	392.675
3.62812	131.191	196.565	262.382	393.129
3.63392	131.191	196.792	262.079	393.356
3.63973	131.419	197.019	262.534	393.811
3.64553	131.191	196.792	262.686	394.266
3.65134	131.343	196.906	262.837	394.039
3.65714	131.343	196.906	262.686	393.584
3.66295	131.04	196.565	262.382	393.584
3.66875	131.343	196.565	262.382	392.675
3.67456	131.115	196.451	262.079	393.129
3.68036	131.191	196.678	262.231	392.902
3.68617	131.343	196.792	262.382	393.356
3.69197	131.191	196.792	262.231	393.584
3.69778	131.343	197.019	262.686	393.811
3.70358	131.267	196.792	262.534	394.266
3.70939	131.04	196.678	262.231	393.584
3.71519	131.267	196.565	262.534	393.129
3.721	130.964	196.451	262.079	393.129
3.7268	130.964	196.678	262.231	392.449
3.73261	131.115	196.678	261.928	392.902
3.73841	130.888	196.565	261.777	393.356
3.74422	131.267	196.792	262.382	393.584
3.75002	131.267	196.678	262.231	393.584
3.75583	131.115	196.678	262.382	393.584
3.76163	131.419	196.906	262.989	393.811
3.76744	131.115	196.678	262.382	393.129
3.77324	131.267	196.678	262.837	393.356
3.77905	131.267	196.792	262.686	392.902
3.78485	130.964	196.565	262.079	393.129
3.79066	131.343	196.678	262.534	393.129
3.79646	131.115	196.678	262.231	393.356
3.80227	131.115	196.565	262.382	392.902
3.80807	131.191	196.565	262.382	393.129
3.81388	130.888	196.338	261.777	393.129
3.81968	131.191	196.451	262.686	393.584
3.82549	131.115	196.338	262.231	393.129
3.83129	130.662	195.998	261.173	392.902
3.8371	131.267	197.019	262.989	393.584	556.29
3.8429	131.04	196.792	260.871	394.722	547.998
3.84871	130.964	196.678	261.022	393.356	547.998
3.85451	131.343	197.247	261.323	391.543	519.937
3.86032	131.04	196.224	261.928	394.039	522.044
3.86612	131.267	196.678	262.837	394.266	524.461
3.87193	131.04	196.565	262.231	393.584	525.068
3.87773	130.888	196.451	261.777	393.129	524.765
3.88354	131.267	196.906	262.837	393.129	523.856
3.88934	131.04	196.678	262.231	393.356	524.461
3.89515	131.191	196.451	262.686	393.356	525.068
3.90095	131.267	196.792	262.231	392.675	523.553
3.90676	130.888	196.224	261.474	392.449	523.553
3.91256	131.115	196.338	262.079	392.675	523.251
3.91837	130.964	196.565	392.675	524.159
3.92417	130.888	196.224	392.902	522.647
3.92998	131.191	196.451	393.356	522.647
3.93578	130.964	196.565	393.584	524.159
3.94159	131.191	196.451	393.356	523.856
3.94739	131.267	196.792	394.039	525.371
3.9532	131.115	196.906	394.039	525.978
3.959	131.571	197.019	394.494	524.461
3.96481	131.419	197.247	394.266	525.068
3.97061	131.343	196.678	393.811	525.068
3.97642	131.419	196.678	392.902	525.068
3.98222	131.04	196.678	393.129	524.765
3.98803	131.191	196.451	392.902	523.856
3.99383	131.115	196.565	393.129	525.068
3.99964	130.888	196.451	392.675	523.553
4.00544	131.191	196.451	393.129	522.647
4.01125	130.964	196.451	393.811	524.159
4.01705	131.04	196.451	392.675	524.461
4.02286	131.115	196.678	392.675	524.159
4.02866	130.737	196.338	392.902	523.553
4.03447	131.04	196.111	392.449	522.949
4.04027	130.964	196.565	392.222	524.159
4.04608	130.888	196.451	392.449	524.461
4.05188	131.343	196.565	392.675	523.856
4.05769	131.191	196.906	393.356	526.282
4.06349	131.419	196.565	394.494	525.675
4.0693	131.419	196.792	394.266	525.371
4.0751	131.115	196.792	393.584	523.856
4.08091	131.419	196.678	393.129	524.461
4.08671	131.191	196.792	393.584	525.675
4.09252	131.191	196.565	393.356	525.675
4.09832	131.191	196.565	392.902	524.765
4.10413	130.888	196.565	392.675	523.856
4.10993	131.04	196.224	392.675	523.856
4.11574	131.04	196.678	392.675	524.461
4.12154	130.813	196.451	391.995	524.461
4.12735	131.115	196.338	392.675	524.461
4.13315	130.964	196.678	393.129	524.461
4.13896	131.04	196.338	393.356	523.856
4.14476	131.267	196.792	393.584	524.461
4.15057	130.964	196.565	392.675	523.856
4.15637	131.343	196.565	392.902	524.461
4.16218	131.343	196.678	393.356	526.282
4.16798	131.115	196.565	392.902	525.068
4.17379	131.343	196.565	393.356	524.461
4.17959	131.115	196.678	394.039	525.371
4.1854	131.343	196.565	393.811	525.371
4.1912	131.267	196.678	393.129	526.282
4.19701	130.964	196.792	392.675	524.765
4.20281	131.419	197.247	393.584	524.159
4.20862	131.343	197.703	395.635	525.978
4.21442	131.191	197.475	394.039	524.765
4.22023	131.115	197.703	393.129	524.159	687.251
4.22603	130.586	195.885	394.494	524.159	677.398
4.23184	130.888	196.565	394.266	521.742	668.458
4.23764	130.964	196.338	393.356	526.282	663.074
4.24345	130.964	196.451	393.129	523.856	662.309
4.24925	131.267	196.451	393.129	522.949	660.78
4.25506	130.888	196.678	390.865	524.159	660.017
4.26086	131.191	197.247	390.639	525.371	662.309
4.26667	131.343	196.792	393.584	524.461	661.162
4.27247	131.115	196.792	394.039	525.068	661.162
4.27828	131.419	196.565	393.129	525.068	662.309
4.28408	131.343	197.247	393.356	525.068	661.162
4.28989	131.267	197.019	392.902	527.5	662.309
4.29569	131.495	196.565	394.039	525.068	661.544
4.3015	131.115	196.451	392.675	523.856	661.162
4.3073	131.191	196.111	390.865	527.5	660.017
4.31311	131.191	196.792	393.356	525.068	660.78
4.31891	130.964	196.906	392.675	523.553	662.309
4.32472	131.267	196.451	392.449	524.765	661.544
4.33052	131.115	196.224	391.995	523.856	661.544
4.33633	130.964	196.338	392.675	522.345	659.255
4.34213	131.115	196.111	393.129	525.068	661.162
4.34794	130.888	196.338	391.091	524.765	660.398
4.35374	131.04	196.224	391.769	525.068	661.162
4.35955	131.115	196.906	525.068	662.309
4.36535	131.04	196.906	661.162
4.37116	131.267	196.338	661.926
4.37696	131.115	197.019	662.309
4.38277	131.267	196.678	661.926
4.38857	131.419	197.475	661.926
4.39438	131.191	196.678	662.309
4.40018	131.267	197.361	663.074
4.40599	131.191	196.565	661.926
4.41179	130.964	196.906	660.78
4.4176	131.343	196.565	661.162
4.4234	131.04	196.565	661.162
4.42921	131.115	196.678	660.78
4.43501	131.191	196.565	660.398
4.44082	130.964	196.565	659.636
4.44662	131.191	196.111	660.398
4.45243	131.04	197.247	660.017
4.45823	130.964	197.703	661.544
4.46404	131.343	197.019	661.544
4.46984	131.04	196.678	660.398
4.47565	130.888	195.998	660.78
4.48145	131.115	196.224	656.216
4.48726	131.115	197.019	662.309
4.49306	131.343	196.565	661.544
4.49887	131.191	196.565	662.691
